movie_id,review
38,100점이 있었으면 100점이 줬을 영화 보는내내 음악에 휩쓸려서 보다가 어느새 눈물 고여있는 나를 볼수 있는 신비한 영화 겨울에 맘따뜻 해지는 그런영화 마지막 서로의 눈빛은 잊을수 없음
38,음악 영상 스토리 삼박자를 고루 갖춘 영화
38,아주 수면제가 따로 없습니다
38,대단한건 없는데 그래서 좋은거 같다 군더더기 없고 흠 없고 흥있고 사랑있다
38,뭔가 묘한 분위기 그런데 흡입하게 만드는 마성의 멜로디 주연배우들의 춤 노래 모두 좋았던거 같음
38,꿈이없다 사라졌어
38,꿈꾸는 남자의 현실과 현실적인 여자의 꿈
38,가지 못한 길 해야만 하는 일 열심히 살아가는 모든 사람들을 위로하는 영화
38,마지막까지 노래가 넘 좋았다요
38,보는 사람에 따라 호불호가갈립니다
38,최고최고 너무너무 재미있어요
38,영화인지 환상인지 구분이 안됨
38,마지막 겨울은 그동안 봤었던 로맨스 영화 중 최고다
38,현실인듯 아닌듯 영화 끝날때 괜히 짠했음
38,사실적이지만 아름다운 동화
38,꿈같은영화 꿈 꾸게하는 영화인거같아요 간만에 제대로 된 영화본것같습니다
38,들을 노래가 생겼다
38,상상만 하던 젊은날의 사랑에 대한 이야기를 영화로 보다니
38,진짜 인생영화다 마지막 엔딩까지 완벽했던 영화 새드엔딩을 해피엔딩처럼 보여주는 너무 너무 좋았다 덕분에 곧 재즈클럽을 갈 것 같다
38,색감 영상미가 배경뿐만아니라 출연진들의 의상부터가 아름답다 특히 여주인공의 단색옷들은 남자인 내가봐도 가지고 싶은 아름다움이었다 남주인공이 피아노를 치며 흩날리는 더듬이 머리카락도 섹시해보였다 음악영환지도 모르고 봤는데 ost들이 다 좋았다
38,이렇게 황홀하게 몰아쳐놓고 잔인하게도 현실적이라 눈물이 나왔다
38,내가 본 영화 중 최고로 아름다운 영화 첫 장면부터 엔딩까지 즐겁고 좋다 특히 엔딩 때에는 슬프지도 않았는데 눈물이 나왔다
38,마지막에 서로를 바라보는 시원하며 아픈눈빛은 절대 잊지 못할 것 같다
38,여자친구는 재미있어 했지만 저는 지루했어요
38,장면 하나하나가 이쁘고 옆에있는 사람도 이쁘고 마지막 엔딩장면이 정말 맘에 들었어요
38,워후 환상적이다
38,멋졌습니다 특히 마지막 장면요
38,뮤지컬영화장르를 그렇게 좋아하지 않아서 반신반의하며 무심하게 영화를 보러 들어갔다가 제 인생영화를 만나게 되었습니다
38,최고다 그냥 모든것들이
38,지루하다 마지막 2분 반전 그리고 감흥없는 마무리
38,아름답고 슬픈영화 여운이 길게 남아서영화 끝나고 바로 ost찾아서 들음city of stars 듣고있음내게는 완벽한 영화였다
38,of by and for 엠마스톤 개존예
38,여운이 크게남는영화 엠마스톤 너무 사랑스럽고 라이언고슬링 남자가봐도 정말 매력적인 배우인듯 영상미 음악 연기 구성 전부 좋았고 마지막 엔딩까지 신선하면서 애틋하구요 30중반에 감정이 많이 메말라있었는데 오랜만에 가슴이 촉촉해지네요
38,황홀한 음악의 세계 따스하게 계속 바라보게 되는 우리의 모습
38,개인적으로 처음에만 약간 지루한 감이 있었고 마지막엔 울면서 봤네요 여운이 큰영화예요 ost만 들어도 뭉클해져요
38,너무나 아름다운 영화입니다
38,무언의 마지막 피아노연주 완전 슬픔 보는이들에게 꿈을 상기시켜줄듯 또 보고 싶은 내생에 최고의 뮤지컬영화였음 단순할수 있는 내용에 뮤지컬을 가미시켜째즈음악과 춤으로 지루할틈없이 빠져서봄 ost너무좋았음
38,올해 최고의 영화 뭉클한 마지막장면은
38,연출 사운드 비주얼은 좋았다만 뜬금없고 볼품없는 스토리즐길줄 아는 척 하는 사람들이 환호할만한
38,보고나니 올해 최고의 영화라는 말이 실감났던 영화
38,완벽한 영화 올해 최고의 영화를 만났다
38,저 평점 보고 무척 놀랐어요 뭐 결말 부분이 살짝 슬픈거 빼곤 다 별로 중간에 졸아서 친구 3명이서 봤는데 다 후회했어요 역시 사람들 말만 믿고 보는게 좀 지루해서 전 별로
38,위플레쉬의 감동은 없다 잔잔함
38,음악영화 넘넘좋당 특히 start a fire 넘조음
38,심야에서 군바리3명에서 보다 죽을뻔함 여자친구랑보세요 영화관 의자 팔걸이 펼치고 자면 리얼꿈맛
38,진한여운이 남는 기분좋아지는영화네요
38,가히 2016년 최고의 작품 영화가 끝나고 남은 진한 여운과 음악과 장면이 머릿속을 쉽게 떠나지 않는다 지금도 꿈을 쫓고 있거나 함께 꿈을 꿨던 혹은 어쩔 수 없이 포기한 적 있는 모든 이들을 위한 영화
38,라라는 la 피아노곡은 귀로 와 비슷 엔딩은 임창정슬픈 혼잣말 뮤비와 사랑해 말순씨와 비슷 중간 내용은 비긴 어게인과 비슷 한국 드라마와 유사한 플롯 암튼 잘 비볐다
38,영화 원스랑 비슷한 결말 너무 인상깊었고 음악 이랑 춤 다 좋았어요
38,지금까지 본 뮤지컬영화 중 베스트3에 드네요 상상과 현실을 넘나드는 스토리도 마음에 들고 음악들은 전부 다 최고입니다 배우들 연기도 최고
38,나름 재미있었습니다
38,인생영화임 존나 최고예요 님들 라라랜드 보셈
38,제가 틀린길을가고잇지 않다고 생각들게해주는 영화입니다
38,작년 최고의 영화 위플래쉬 올해 최고의 영화 라라랜드 신이 내린 감독
38,너무 재밌음 강추하고 싶은 영화 자신의 목표를 이루기 위해 노력 중이거나 목표 달성이 어려워 지치신 분들이 보면 좋은 영화
38,뷔페를먹고난후의공허함이랄까
38,잠들긴했지만 음악이 신이났던것 같습니다
38,로맨스도 좋고 꿈도 좋은데 둘 다 완성도있게 못다룰 거 같으면 하나를 잡아줬으면
38,영화 다 보고 ost정주행 꼭 해보세여 트랙순서가 영화순서랑 같아서 ost들으면 영화의 한장면 한장면 다시 생각나면서 그 감동이 장난 아님 하 영화를 본 후에 엄청난 무기력증에 빠짐 흑흑
38,난생처음으로 네이버에 별점준다
38,여자친구가 재밌다고 해서 6점 사람마다 다르겠지만 재즈를 잘 살린영화도 아니고 애뜻한 로맨스를 잘 살린 영화도 아니고 뮤지컬영화라고 하지만 많이 그렇지도 않은 누구나 지루 할 수 있는 영화
38,재밌고 공감할 수 있는 내용이 많아서 볼만해요
38,마지막 10분 깊고 황홀한 꿈을 꾸는것 같았다
38,지루한데 아름답고 지루한데 눈물이 나오고 지루한데 계속해서 머리와 마음에 맴도는 영화 며칠이 지나도 생각이 나고 다시보고 싶어진다
38,내 생애 최고의 영화 보는 내내 입가에 웃음이
38,행복한 영화 특히 마지막 시퀀스는 정말 인생 시퀀스
38,개인적으로 잘 조합하려다가 조합이 제대로 안된 느낌 호불호가 갈릴 거 같아요
38,예쁜 쓰레기 영화 평점들이 당최 이해가안감
38,경악을 금치 못했다감정 전달도 전혀 안되고스토리도 재미도 없었다 재즈음악을 좋아한다면 한번 보세요
38,아름다운 음악과 영상
38,사랑 음악 영화에 대한 모든 감정이 이 영화에 있다 걸작을 넘어 신의 축복같은 멜로
38,좋았어요 음악도 내용도 화면색감까지도
38,영화를보고있는데 꿈을 꾸는듯한 느낌을 받은기분이다
38,연기력최고많은 뜻이있는영화
38,내인생 최고의 영화로 등극
38,평점믿고 보러갔다왔는데 진심 핵노잼인데 보다가 걍 나옴 진짜 너무 지루하고 춤도 이상하고 뮤지컬처럼 도중에 노래하는 것도 너무 어색한느낌 비긴어게인이나 싱스트리트처럼 재밌을줄 알았는데 사람마다 다른거겠죠
38,음악 노래 영상 배우 이야기 모든것이 완벽하게 어우러진 진한 여운이 감도는 커피같은 영화
38,오감을 만족시켜주는 영화였다
38,영상미 빼고 볼게 없는 영화 개연성이 너무 떨어짐
38,글쎄요 글쎄요 저는 글쎄요 쩝
38,인생영화 리스트 추가 감사합니다
38,오랜만에 명작 하나 본 기분입니다 초반에 배부른 상태라 영화가 집중이 되려나 걱정했는데 그 걱정도 잠시 초반부에 신나는 춤과 음악이 정신을 파뜩 들게 하네요 마지막은 헉 진짜 할 정도로 슬픈 반전이지만 아주 기억에 남겠네요
38,별 다섯개도 모자라요 인생 최고의 영화 너무 예쁘고 아름다워서 눈물이 나는 영화
38,한시도 눈을 뗄 수 없을 정도
38,노래좋으나 결말을 보여주기까지 다소 진부
38,로맨틱하고 감동적인 시각과 청각이 만족스런 영화
38,처음 볼때는 몰랐는데 두번째 볼때는 나의 실제 상황과 대립하며 생각해보면서 보니 그냥 눈물만 나더라 나의 인생 영화다
38,뮤지컬 장르를 즐기지 않는 편인데도 너무 좋았다
38,정말 지루했다 다리가 저리더라혼영을 좋아하는데 산만하고 돈아깝다몰입도가 전혀 안된다반전미라던가 감동 그런건 아예없다누가 이걸 좋다고 댓글을 썼는지 알바들일거같다 비추
38,인생영화 너무 좋았다 또 보고싶다
38,짱짱짱짜아나자 아아아 장
38,여러가지 요소가 많이 녹아있는데 몇개밖에 못찾은 느낌이에요 다시봐도 될것같아요
38,아주아주아주 분위기가 좋았습니다 잘봣어요
38,꿀잼 사랑의달씀을담은노래가좋다
38,라이언 고슬링을 보면 해리 케인이 생각나서 몰입이 되다 말았다
38,마법 같은 원테이크의 향연 원테이크 오프닝 someone in the crowd 탭댄스 씬 city of stars 천문대 씬 audition 그리고 그 어떤 영화에서도 보지 못했던 엔딩 장면까지 아카데미에서 작품상 받았으면 좋겠다
38,힘든 인생을 살아가다 되돌아간다면 달라질까 시간이 바뀐다해도 똑같다는 말에 사람들은 부정한다 하지만 여성은 남성을 붙잡았다 하지만 남성은 여성의 행복을 위했다 아름답지만 이기적인 영화결말보고 개 얼탱이 없던 영화아름다운 영화가 이상한길로 간
38,별 10개도 모자란 영화 정말 영화보는내내 꿈꾸는거같았고 좋아하는영화있으면 계속보고 또보는 스타일인데 앞으로 31949502번쯤 더보고싶은영화 또보거 또봐서 눈에 마음에 머리에 새기고싶다
38,많은 생각을 하게 만들었고 색감 영상미가 뛰어난 영화 하지만 이토록 극찬받을 만한 영화는 아닌 듯 싶은데 왜 이렇게 띄워주는지 모르겠다
38,엔딩크레딧 끝날 때 까지 기다렸던 몇 안되는 영화 중 하나
38,몽글몽글한 연애 하고싶다
38,아아아아 진짜 최고 너무 좋아요
38,난 라라공주영화인줄 알고 안보려 했다 안봤으면 큰일날뻔 화려했지만 유치하지 않았고 평범한 스토리지만 식상하지 않았다 현실에 찌든 마음 몇 장면들에서 다 위로받았다 사랑과 꿈에 대한 4d 입체 팝업북이고 음악과 뮤지컬 샵이다 감독이 천재같다 또봐야지
38,후기 한번도 남겨본적없는데 여운이 너무 깊게남는영화 처음엔 약간지루할수있고 호불호도 갈릴수있으나 나에겐 인생영화였다
38,위플래쉬 500일의썸머 마지막 10분은 최고
38,먹먹함이 가시질 않는다 슬픈 장면은 나오지도 않는데 나는 왜 이리 슬프지
38,재즈와 함께하는 사랑과 꿈에 대한 두 주인공의 멋진 하모니
38,혹 영화가 별로 였더라도 라이언고슬링 하나 보고 만족하려 했다 하지만 그럴리가 없지 보는 내내 la가 가고 싶어졌고 눈물이 흐르지는 않았지만 담담한 감정선이 오히려 슬픔을 일으켰다 영화같은 이야기가 아니라 더 우울했던
38,가슴이 따뜻해지는 영화
38,흘러가는 대로 가보고 흘러간 만큼 서로를 이해한 두 주인공
38,여자친구가 중간에 잠을자다니 음악은좋다 하지만 아쉽다
38,영화시작하고 끝날때까지 힐링되고 좋았어요끝나고도 생각나고 다음날도생각나고 다시보고싶어요
38,진짜 인생 영화 기뻐서 눈물 남
38,흘러가도록 놓아둔 것과 붙잡은 것 사이 네가 사는 그 집
38,지루할줄 알았는데 아주 재밌게봄 엠마스톤이쁘다
38,너무 좋아서 무슨 말을 해야 할지 모르겠다 황홀함으로 시작해서 먹먹함으로 끝났지만 계속해서 생각나는 영화인듯
38,비현실적인 요소에 매우 현실적인 스토리 화려함 재즈가미 마지막 10분 너무좋았다
38,피곤이풀리는영화였어요
38,작품성으로 봐야 하면 재미는 별로
38,굳굳 말이필요없는영화
38,익살맞고 몽환적이다 사랑스럽고 애처롭다 주인공들을 응원하고 있다보면그들에게 위로받고있는 나를 발견하게 된다
38,결말에서 놀랐지만 너랑 봐서 좋았어
38,현실에 맞춰 꿈을 꾸는 기분이야 힝 존나슬퍼
38,맘마미아를 상상하고 갔다가 너무 지루했어요 보다가 나오고 싶었던 유일한 영화네요 보지 않고 들어야 할 영화인 듯
38,올해의 영화입니다 추천합니다
38,이영화가 명작이라고 생각하시나요 레미제라블을 떠올려보세요
38,아름답습니다 믿고 보세요
38,영상도 예쁘고 영화 너무 좋네요 재밌게 보고 왔습니다
38,최고 이게 할리우드 로맨틱
38,사랑해본 사람들은 마음이 짠할영화 마지막에 울어버렸네요 어릴적엔 사랑하는 감정이 있는데 왜 헤어지는지 몰랐었죠 학생들보다 성인들이 보면 더 와닿을 영화네요
38,엔딩에서 여운이 남아요 음악 좋고 화면 예쁘고 배우는 매력적이고
38,초반 5분 놓쳐서 다시 봐야됨
38,연말에 가슴을 울리는 다채로운 영화
38,망가진인생을위해 영화가 끝나지 않았으면 라라랜드로 영원회귀하고 싶었다
38,벤자민 버튼의 시간은 거꾸로 간다 이후 내생에 두번째 여운을 준 영화다 끝나기 직전 슬픔과 기쁨을 비롯한 여운을 짧은시간 안에 다 느끼게 해주었다 삶과 사랑에 있어서도 다시 되돌아 보는 영화였다
38,나는 아직 미련을 추억으로 미화하기엔 어리다 하지만 그들의 서로에 대한 기대와 기댐의 조화가 너무 아름다웠다
38,아름다운 영상미와 재즈 가히 올 해 최고의 영화라 할 수 있다
38,남자친구는 핵노잼이랬는데 저는 너무재미잇었어요 내용 전개가 조금 어색하고 중간에 와이어 신 황당한거 빼고는 20대 중반 꿈과 현실에서 갈팡질팡하는 내모습과 사랑에 실패했었던 예전의 내 모습이 떠올라 나도모르게 계속 눈물이 나왔던 영화
38,꿈을 꾸는듯 술에 취한듯 두시간이 훌쩍 지나가네요
38,나쁘지는 않은데 보다가 잠간 졸았어요 영화 많이 좋아해서 왠만하면 끝까지 집중해서 봅니다 영화보다 존건 첨인듯
38,영화의 시작이 너무 좋아 박수치고 싶었다 다양하게 울고 웃었던 그리고 영화속 음악이 너무 좋았다
38,인생영화 마스터피스
38,29 옥인단호박피자1 십정동발로꿔바로4 매일보는데도매일보고싶어6 놈알렉스가지볶음7 갈릭스노윙페타치즈8 꿀맛식당봉골레대신함박9 신디맥주바켓숭어회옥상킄패신저스좋아요m가보고싶어요귀염미소우와그거보러가요오년후여배우미아재즈클럽셉스사장눈빛교환미안해괜찮아고슬링미소
38,중간에 약간 어색할 수 있는 설정만 빼면 마지막 동심파괴까지 완벽
38,처음 뮤지컬영화를 제대로 봤는데 닭살이 돋더라
38,후기 평점 안남기던 내가 평점까지 주게 만드는 영화
38,흠 그냥 개인적으로 별로라는 말 밖에
38,10 10 영화 재밌어요
38,재밋네요 여주도 정말 매력적이고
38,마지막이 인상깊네요
38,인생영화 인생영화 인생영호
38,위플래쉬와 다른 결의 완성도 있는 연출
38,도깨비 영상이 훨낫고 잼난다
38,서로의 꿈을 이루는 그 힘들고 어려운 순간을 함께하며 나누었던 사랑이었기에 더 애틋하고 울컥하며 여운이 진한 영화가 아니었나
38,그렇게 막 재밌지는 않은데 여자친구가 20분간 울더라고요
38,좋다 이런영화
38,인생영화네요진짜이쁜영화예요정말 하다시봐야겟다
38,꿈과 사랑 모두 실패한 나에게 이 영화는 잔인하고도 혹독한 시간이었다
38,아리송한 결말이었지만 보는 내내 아름다웠던 영화
38,환상적이였어요 남자친구랑 봤는데 너무 좋았습니다
38,잘 만들었다 두 배우의 연기도 빼어났고 영상미도 좋았고 예전 올드 할리우드의 글래머스런 느낌도 좋았고 그런데 40 50년 전에 만든 그리스 와 사운드 오브 뮤직 이 얼마나 훌륭하게 만들어진 것인지 다시 확인되었다
38,정말 재미있게 봤다 라라랜드내 마음까지 즐겁게 해주는 여운 깊은 영화
38,시기적절하게 잘 잡아서 인기좀끌겠네요
38,꿈을 꾸고있거나 꿈을 이룬 사람들에게는 무척이나 낭만적인 영화 그러나 꿈을 포기한 사람들에게는 무척 슬플 영화
38,달콤쌉싸름한 사랑의 멜로디
38,지금 인연을 놓치지마세요
38,비긴어게인보다 못합니다
38,올해 최고의 영화 음악만 듣고나와도 본전 뽑는데 영화 영상의 색감또한 좋아서 눈과 귀가 호강한 작품
38,인생 영화 중 하나로 남을 영화
38,평점이너무높음 그렇게재밋지는않았어요 평점좀내리죠
38,달콤하고 아련한 그 꿈을 다시 꾸고 싶으신 분이라면일단 보시길바랍니다 단 헤어나올수없는 후유증은 당신 몫
38,자신의 꿈에 대해 고민하고 있는 사람들에게 추천하고픈영화 결말은 안타깝게 보일 수 있으나 현실적이라 더 여운이 남는 결말
38,재즈진짜좋아하는데 재즈는 재즈고 이영화는 이영화다 루즈하고 지루하다
38,단지 로맨스 영화가 아니다 꿈과 현실 사이에서 갈등하는 연인들의 모습을 아름답게 음악으로 풀어낸 영화다
38,눈물이 주룩주룩 감동그자체
38,진짜 여운이 남는영화예요너무좋았네요
38,음악영화에대한 편견을깨준영화 마지막 엔딩은 정말 잊혀지지않는 여운을 남겨주는 것 같다
38,뮤지컬보는 느낌 기대이하
38,덕분에 2시간동안 행복했다 마치 이 영화를 보기위해 태어난 사람처럼 너무행복한 영화
38,여자친구도 울고 나도 울고 옆자리 여자도 울고 그녀의 남자친구도 울고 상영기사님도 눈물흘린 그 영화
38,음악과 영상미 최고 여배우 의상이 너므 맘에 듬
38,지루하지도 않고 영상도 멋지고 좋았어요
38,재밌음 강추합니다 요근래 볼 수 없었던 힐링무비
38,올해 최고였음 진짜 한국 신파 영화 보다가 이런거 보니까 진짜 감동적 이고 황홀한 기분이었음
38,아름답지만 슬픈이야기
38,중간에조금지루하지만 간간히 뮤지컬느낌으로 그나마 위로함
38,진심 궁금하신분들 금방 내릴거같으니 몇주만 참고 집에서 보세요이건뭐 뻔한 한국 재난영화 피했다가 제대로 똥밟았네요뭐 실험적인 예술영화 찍고싶은 감독의 의도로 나온 쓰레기 빙우 롤러코스터 이후로 진짜 오랜만에 상영관 탈출욕구 넘친 영화네요
38,왜인지 자꾸 눈물이 나오려 했다 해피엔딩이지만 해피엔딩이 아닌 결말과 그에 대한 연출은 환상적이었다 영화의 전반적인 연출 연기 색감 노래 그 어느 것 하나에도 눈을 뗄 수 없었다 둘의 테마 곡은 시간이지나 우연히 듣게 되어도 맘이 저릴 것 같다
38,행복한 꿈같은 2시간을 선물 해 주셔서 감사합니다
38,여운이 참 오래가는 영화 겨울의 느낌과 잘 어울리는 영화라 생각됨
38,잼있다고 하는 사람들 박근혜 뽑았을 듯
38,영화를 다 보고 영화관밖을 나와서도 마음이 계속 먹먹한 영화 꿈을 향해서 가고있지만 그 길이 너무 힘든 사람들이 보면 위로가 되어줄만한 영화였습니다 오랜만에 이렇게 좋은 영화를 봐서 너무 행복했어요
38,길고 지루하고 잠오는 영화 영상미에 비해 내용 없음
38,눈과 귀가 호강하네요
38,의미없는 장면이 없다
38,단연코 올해 개봉한 영화중 최고다 엠마스톤의 연기는 명불허전
38,머릿속에 자꾸만 노래가 들리고 진짜 오래 여운이 남는 영화네요 적극 추천해요
38,독특하게 표현으로 진부한 내용이 신선하게 느껴졌네요
38,꼭보세요 엉엉
38,마지막 조금 미안한마음이 있는듯한 여주 눈빛에 괜찮아행복해도되 계속행복해야해 라고 말해주는듯한 라이언의 눈빛
38,솔직히 기대안하고 봤습니다 근데 하 제가 진짜 감명받거나 여운남은영화 빼곤 평을 안씁니다 제가 이평을 썼다는건 두가지중 해당 되서 그런거겠죠 처음엔 색감과 춤 그다음 피아노와 재즈로 이어지고 연기를 통한 노래 등 마지막 3분 그 3분은
38,재즈는 언제나 가장 밝은 톤으로 바뀔 때 가장 서글프다
38,영화장면들의 색이 너무나 예뻣어요 음악도좋고 가사가 너무맘에들었습니다 내용은다소지루하게보는사람들도잇엇지면 저는재밌엇어요
38,배우들의 연기와 영상미는좋았다 그러나 뮤지컬적인 부분이나 스토리면에서는 쏘쏘 조금 아쉽다
38,이 감독 특유의 연출 긴장감을 보여주는 카메라소리 텍스팅소리 종이 뒤적이는 소리 모든 것이 어우러지고 마지막 회상씬으로 끝나면서 끝 없이 여운을 남겨줍니다 한 번 더 보고싶어요 이모가 배우였다고 말했지 이런 이모라고 말한 적 없었잖아
38,너무 너무 좋았습니다
38,존레전드의 어색함과 영상미에 어울리는 엠마스톤이지만 굳이 엠마스톤이라서 빛이났다는 장면이 별로네요 하이틴 로맨스에만 엠마스톤에겐 딱이지 이번처럼 성숙함을 그려내기엔 조금 아쉽네요
38,심혼을 흔드는 영화 그 세계는 우리의 소중한 것들이 살아 숨쉬고 있었다 째즈 멜로디에 맞춰서
38,제 인생 영화에요 정말 예쁜 영화입니다 여운이 길게 남아 당분간 제 일상을 이 영화가 가득찰거같아요
38,초반부터 빠져드는 영화 노래가넘좋다
38,뜨겁게 몰아치는 재즈의 폭풍과 사랑의 활보
38,magically realistic
38,남들이 잼있다하고 평점좋다고 그냥 어떤장르 인지도 모르고 봤다가 나와서 잼없다고 하는사람 이해안됨 적어도 예고편을 보면서 내취향과 맞는지 확인들부터 하시길 전에 파타야 다녀왔는데 자기가 태국와있는줄도 모르는 사람이 있더라 그냥 따라온거라며
38,그들이 마주친 눈빛이 너무 사랑스럽고 따스해서 나에게 없던 사랑마저 생긴 것 같다
38,마법같은 영화 마지막 장면도 센 강에 뛰어든 이모 노래도 잊혀지지 않을 듯
38,좋았어요 엠마스톤 너무너무 매력적
38,시작부터 영상미가 좋았다 자주나오는 멜로디가 끝에서 심장을 후려친다 여자친구랑 보면 더욱 더 사랑하고싶고 열정을 끌어올려주는 영화 보는 내내 가슴이 황홀하고 마지막 이입될때는 눈물이 나올 것 같았다 기분좋아지고 꿈을꾼듯한 영화
38,마지막 눈빛 잊을수 없네
38,마치 오래된 음악을 리메이크 한듯한 영화의 분위기 과장된 연기와 표현 유치한 듯한 뮤지컬 연출은 사랑을 나누던 그 시절과 순간의 순수함을 보여준다
38,재밋어요 힐링영화에요
38,볼거리는많은데 결말은 딱히 연인이랑 볼만해요
38,너무 좋다 완벽에 가까운 마법같은 아름다움
38,배우 연기 음악 영상미
38,이 감독 영화 엔딩들은 앞으로도 이럴 것 같다 그럼에도 이번 년 아니 내 인생의 최고의 영화다 인공적 조미료 같은 요소 없이도 라라랜드는 깊은 울림을 주었다 다미엔 차젤레 감독은 젊지만 맛집의 1대 원조 할머니 손맛을 가졌다
38,각자의 일을 막 시작한 우리에게 좋은 시간을 선물해준 영화였어
38,배경음악이 정말 좋아요 그냥 흘러가는대로 가보자 라는 대사가 마음에 와닿습니다
38,정말 잼나요 10자라니
38,초반에는 지루함이 없지않아 있지만 뒤로 갈수록 너무 재미있다
38,잔잔했던 음악이 마지막은 슬픔으로
38,해외 평이 딱맞는듯 메타크리틱만 봐도 평론가 점수 평범하고 관객점수도 몇 없는것 보니 흥행에도 실패한듯
38,굳 여친이랑 재밌게 봄
38,뮤지컬을 보는 듯 했습니다 오랜만에 설레네요
38,완전 환상적이고 재밌었어요 감동
38,올해 베스트 역대급 영화
38,노잼 개지루함 영화관 안 반이상 졸도함 지겨워서 알바푼듯
38,황홀한 음악과 낭만적인 분위기 눈과 귀를 매료시킨다
38,최고임 흑흑 운다
38,정말 재밌었고 전 결말도 좋았어요 라이언고슬링은 피아노를 직접 다 쳤다니 대단해요
38,많은 영화를 봐왔지만 이영화가 날 처음으로 당혹스러움과 혼라스러움을 느끼게해준 영화
38,잊혀지는 것에 대한 감독의 강한 애정을 느낄 수 있었다
38,마지막 아름답고 슬프고 먹먹했다 라이언 고슬링이 피아노에 앉아 그 선율을 쳤을 때 어찌나 목이 메이던지 난 항상 널 사랑할거라던 그의 메시지가 너무 전해져서였을까
38,음악과 비주얼은 역대급
38,초반 조금 지루함은 있었으나 마지막 상상 신은 정말 최고였다
38,음악 영상 주인공들의 노래실력 굿이었어요 소장하고싶은 영화였는데개인 취향 탈것같긴하네요 노래가 하루종일 생각나요
38,남치니 영화 다보고 왈 그남자 그 다음날 간판 바꿨을거야
38,마지막 해피엔딩이 아니어서너무나도 아쉬웠다
38,최고다 이 영화는 연인과 보아도 좋고 혼자 보아도 좋다
38,여자친구와 보기좋은 영화
38,내가 원래 로맨스 영화따위 안보는데 이건 10점
38,제스타일의영화가아니였습니다
38,내 꿈에 낭만을 심어주었다 후일 내 인생의 전환점이 된 오늘을 기억할 것이다 로맨스는 조금 과했다
38,영화의 모든 장면들이 마지막 장면을 위한 것이라고 느껴졌을만큼 엔딩이 강렬하고 여운이 남는다
38,역대금 음악 뮤지컬 영화다 꼭 보세요 두번 보세요 세번보세요
38,정말 황홀한 음악영화였습니다 계속 생각나게 하네요 라이언고슬링 팬이었는데 역시 정말 못하는게 없는 배우네요 두배우의 매력과 음악과 영상에 푹 빠져보세요
38,정말 기대작이었음내기대를 져버리지않았다 꿈을 포기하는것이 철이드는거였다니아 꿈이라도 가져봤음 좋겠다ost만 미친듯이 듣고있다
38,영화의 시작과 끝이 인상적
38,과연이정도로평점이높아야할까 사실상 막판 20분이 다한영화 노래와 영상미는좋았으나 앞의 개연성없는 루즈한스토리때문에 보는내내 힘이많이빠졌다
38,엄청 슬프진않지만 마음이 저리도록 아프고 아름답고 신나고 사랑스러운 잔잔하고 아름다운 엄청난 임팩트는 없어도 여운이 깊게 남아 잊혀지지 않는 생각을 많이하게 만드는 그런영화다 보는내내 무엇때문인지 심장이 쿵쾅거리고 계속 벅차올랐다 내 인생영화
38,몰입감최고 올해가 가기전에 이런 멋진 영화를 보게되어 행복합니다 또 보러가려구요
38,눈과귀가 호강했지요마음까지 따뜻했지요
38,왠만해선 진짜 이렇게 오바하면서까지 글 안남기는데 개인적으로 저한테는 최근으로 치면 인터스텔라 이후 최고의 영화입니다 존 레전드의 음색까지 인생영화 발견
38,기억에 남는 음악 근데 스토리는 좀 지루할수도
38,올해 최고의 영화
38,재즈 영상 배우들의 연기까지도 금방 보고 왔는데 여운이 아직까지도 남는 vod로 나오면 또 봐야할 내 인생의 영화를 찾은 듯
38,영화관 가서 오랜만에 눈물흘리고 나옵니다참 즐겁고 슬픈 눈물은 흐르는데 미소가 지어지네요
38,영화와 음악 사랑과 꿈 그리고 마지막 감동적인 플래시백
38,인생영화 뭔말이더필요하나
38,음악이 좋아요 중간에 졸렸어요
38,솔로로 본다면 사랑을 찾게되고 썸타는 사람과 본다면 연인이 될 올해 가장 아름다운 영화
38,음악성 좋고영상미 훌륭한 영화예술을 담은 영화가끔 조시는 분들 발생한다는 것이 함정
38,추천합니다 꼭보세요
38,좀 지루하긴 했지만 마지막 눈빛땜에 9점 여운 얼얼하네요
38,최고 여운이 기 이 러 어 요
38,위플래쉬는 끝나고나서 벌떡 일어나 박수 치고 싶었는데 라라랜드는 끝나고나서도 자리에서 일어설 수 없었다 만감이 교차하며 터지는 한숨
38,재미있게 잘 보았어요
38,거두절미 압도적인 올해 최고의 영화 예술성과 대중성 모두 완벽에 가깝다 영화가 존재하는 이유는 이런것 때문
38,재밌었구요 여자배우얼굴이 몰입도가떨어집니다 특별한건 없구요 뮤지컬영화입니다 기대는그렇게 하고보시지않는게 좋을것같아요
38,뮤지컬 좋아하면 보세요
38,우리가 영화를 감상하는 이유 우리가 영화를 사랑하는 이유
38,where we are 3번 이상은 봐야할것같다
38,내인생 최고의 영화 진짜 좋아 완전강추 여러분 꼭보세요 난아직도 눈물흘리는중 영화본지 2틀지났는데 너무감동해서 눈물이 안멈춰요
38,내 인생 최고의 명작 아내와 다시 한 번 봐야지 영상 음악 배우 스토리 영화 전개 감독의 인생철학과 메세지 최고 아직도 영화의 감흥으로 마음이 두근두근 감독님 감사합니다
38,라 라 하며 울고 웃는 동안에
38,진짜 방금 보고왔는데 최고다
