movie_id,genre_id
1305,12
1305,3
1306,13
1306,17
1306,12
1307,12
1307,0
1308,0
1308,11
1308,15
1309,2
1310,6
1310,12
1311,12
1312,11
1312,2
1312,5
1313,15
1313,0
1313,11
1314,6
1314,1
1314,16
1315,6
1315,12
1316,0
1316,10
1316,14
1317,1
1317,6
1318,15
1318,12
1318,3
1319,4
1320,11
1320,15
1320,0
1321,15
1321,12
1322,12
1322,1
1323,2
1324,2
1324,5
1325,6
1326,2
1326,12
1327,12
1327,15
1328,12
1328,0
1329,12
1329,0
1329,15
1330,17
1330,0
1330,13
1331,1
1331,3
1331,10
1332,0
1332,15
1332,12
1333,3
1333,10
1333,1
1334,0
1334,10
1334,1
1335,10
1335,14
1336,12
1336,11
1336,15
1337,14
1337,1
1337,0
1338,8
1338,4
1338,3
1339,12
1340,15
1340,11
1340,0
1341,12
1342,1
1343,1
1343,6
1344,1
1344,12
1345,6
1345,1
1346,15
1346,2
1346,4
1347,12
1348,8
1348,0
1348,1
1349,15
1349,11
1349,0
1350,3
1350,1
1350,14
1351,7
1351,12
1352,12
1353,2
1354,12
1354,1
1355,7
1355,14
1355,12
1356,12
1357,12
1357,6
1358,15
1358,11
1358,0
1359,1
1359,6
1360,3
1360,12
1360,1
1361,0
1361,4
1361,12
1362,15
1362,12
1363,1
1363,12
1364,1
1364,12
1365,12
1365,6
1366,12
1367,3
1367,4
1368,12
1368,17
1368,13
1369,1
1369,3
1369,12
1370,15
1370,4
1371,15
1371,4
1372,5
1372,2
1373,1
1373,12
1374,1
1374,11
1375,2
1375,11
1375,15
1376,1
1376,11
1377,2
1378,1
1378,6
1379,6
1379,1
1380,12
1380,0
1380,13
1381,1
1381,12
1382,12
1382,1
1383,15
1383,12
1384,13
1384,12
1384,15
1385,4
1385,3
1385,16
1386,3
1386,14
1386,10
1387,12
1387,13
1388,2
1389,14
1389,12
1390,11
1390,0
1391,12
1391,17
1392,16
1392,0
1392,15
1393,15
1393,0
1393,10
1394,6
1394,12
1395,12
1395,11
1396,2
1397,2
1397,13
1398,6
1398,12
1399,13
1399,0
1399,17
1400,1
1400,3
1401,0
1401,7
1401,12
1402,1
1402,12
1403,16
1403,15
1404,12
1404,6
1404,1
1405,4
1405,15
1405,16
1406,1
1406,12
1407,1
1408,6
1408,12
1408,10
1409,1
1410,15
1410,11
1410,1
1411,10
1411,6
1411,12
1412,7
1412,2
1413,13
1413,2
1413,11
1414,6
1414,5
1414,1
1415,1
1415,3
1415,12
1416,7
1416,13
1416,15
1417,11
1417,15
1417,12
1418,12
1419,15
1419,16
1419,12
1420,7
1420,2
1421,1
1422,7
1422,12
1423,12
1423,13
1424,15
1424,11
1424,0
1425,4
1426,0
1426,11
1426,12
1427,1
1427,15
1427,11
1428,15
1428,0
1429,12
1429,1
1429,6
1430,5
1430,12
1431,12
1431,15
1431,3
1432,12
1432,13
1432,11
1433,6
1433,17
1433,0
1434,17
1434,12
1434,2
1435,1
1435,12
1436,13
1436,12
1437,12
1437,1
1437,0
1438,1
1438,12
1438,3
1439,4
1439,10
1439,12
1440,11
1440,12
1441,1
1441,6
1441,12
1442,12
1442,15
1442,16
1443,15
1445,12
1446,15
1446,4
1446,3
1447,12
1448,1
1448,12
1449,3
1449,1
1450,12
1450,4
1450,15
1451,11
1451,13
1451,15
1452,12
1452,6
1453,12
1453,15
1453,3
1454,12
1454,1
1455,12
1456,15
1456,11
1457,13
1457,6
1457,12
1458,2
1459,12
1459,11
1459,15
1460,6
1460,1
1461,6
1462,1
1462,7
1462,12
1463,15
1463,16
1463,11
1464,1
1464,6
1465,11
1465,1
1465,12
1466,16
1466,1
1466,0
1467,0
1467,16
1467,3
1468,6
1468,12
1468,1
1469,14
1469,0
1469,12
1470,3
1470,10
1470,6
1471,2
1472,15
1472,3
1472,6
1473,12
1473,15
1474,0
1474,12
1474,11
1475,11
1475,12
1475,15
1476,13
1476,12
1476,15
1477,10
1478,12
1479,6
1479,1
1480,11
1480,0
1480,1
1481,4
1481,10
1481,12
1482,0
1482,12
1482,17
1483,0
1483,1
1483,6
1484,0
1484,15
1485,12
1485,17
1486,12
1487,6
1487,5
1487,12
1488,1
1488,12
1489,12
1490,6
1490,12
1491,7
1491,12
1492,5
1492,1
1493,3
1493,1
1494,15
1494,4
1495,12
1495,1
1496,2
1496,11
1497,0
1497,1
1497,16
1498,15
1498,0
1499,11
1499,12
1500,4
1500,3
1500,15
1501,12
1502,12
1502,1
1503,3
1503,16
1503,0
1504,6
1504,1
1505,15
1505,0
1506,12
1506,1
1506,10
1507,12
1507,13
1508,12
1508,1
1509,12
1510,6
1510,12
1511,15
1511,11
1511,12
1512,11
1512,15
1513,11
1513,2
1513,15
1514,10
1514,2
1514,13
1515,12
1515,7
1516,1
1516,12
1517,11
1517,15
1517,12
1518,14
1518,1
1519,3
1520,1
1521,6
1521,1
1521,12
1522,16
1522,14
1522,12
1523,2
1523,11
1523,12
1524,16
1524,15
1525,6
1525,15
1525,12
1526,12
1526,1
1527,1
1527,6
1528,15
1528,12
1529,0
1530,14
1530,12
1531,11
1531,2
1531,7
1532,12
1532,1
1533,15
1533,16
1533,12
1534,17
1534,16
1534,15
1535,14
1535,1
1535,0
1536,15
1536,0
1536,12
1537,4
1537,15
1538,0
1538,11
1538,15
1539,1
1539,14
1539,10
1540,7
1540,12
1540,1
1541,1
1541,0
1542,0
1542,3
1542,10
1543,6
1543,14
1544,12
1544,11
1545,14
1545,10
1545,1
1546,0
1546,17
1546,12
1547,0
1547,1
1548,15
1548,4
1549,5
1549,12
1550,6
1550,0
1550,12
1551,1
1551,12
1551,6
1552,1
1552,10
1552,11
1553,0
1553,11
1554,0
1554,1
1554,15
1555,11
1555,2
1556,12
1557,12
1558,1
1558,12
1559,12
1559,11
1559,15
1560,5
1560,2
1561,10
1561,1
1561,14
1562,6
1562,12
1562,1
1563,1
1563,4
1564,1
1565,12
1565,0
1565,16
1566,15
1566,12
1567,1
1568,15
1568,12
1568,0
1569,3
1569,10
1569,14
1570,15
1570,4
1570,16
1572,0
1572,11
1573,12
1573,1
1574,12
1574,15
1575,12
1575,1
1575,6
1576,12
1577,6
1577,12
1577,1
1578,0
1578,1
1579,11
1579,12
1579,15
1580,1
1580,0
1581,15
1581,0
1581,12
1582,5
1582,2
1583,6
1583,1
1584,6
1584,12
1584,1
1585,6
1585,12
1585,1
1586,12
1586,4
1586,0
1587,3
1587,14
1588,12
1588,5
1589,12
1589,13
1589,6
1590,1
1590,12
1590,11
1591,1
1592,7
1592,1
1593,14
1593,3
1593,10
1594,15
1595,1
1595,15
1596,1
1597,1
1598,1
1598,8
1598,0
1599,6
1599,3
1599,0
1600,0
1601,11
1601,15
1601,12
1602,11
1602,15
1602,0
1603,15
1604,12
1604,1
1605,6
1605,12
1606,12
1606,10
