id,title,type,open_year,rate,running_time,genre1,genre2,genre3,actor,director,summary
109,캘리포니아 크리스마스: 도시의 불빛,Movie,2021,7.6,1시간 30분,드라마,로맨스,코미디,"Lorynn York, Josh Swickard, Ali Afshar, David Del Rio, Natalia Mann, Gunnar Anderson",Shaun Paul Piccinino,1년 전 사랑에 빠진 캘리와 조지프. 서로에 대한 애정이 더욱 굳건해진 두 사람은 가족 사업을 위해 농장을 떠나 샌프란시스코로 향한다. 곧 다가올 결혼식을 기대하면서.
110,범죄도시,Movie,2017,8.2,2시간 1분,범죄,액션,스릴러,"Ma Dong-seok, Yoon Kye-sang, Jo Jae-yoon, Choi Gwi-hwa, Lim Hyung-jun, Jin Sun-kyu",Kang Yun-sung,2004년 서울. 중국 하얼빈에서 활동하다 피신한 신흥 범죄조직의 악랄한 보스 장첸. 가리봉동 일대로 넘어온 장첸과 그의 일당들은 단숨에 기존 조직들을 장악하고 가장 강력한 세력인 춘식이파 보스 황사장까지 위협하며 도시 일대의 최강자로 급부상한다. 한편 대한민국을 뒤흔든 장첸 일당을 잡기 위해 오직 주먹 한방으로 도시의 평화를 유지해 온 괴물형사 마석도와 인간미 넘치는 든든한 리더 전일만 반장이 이끄는 강력반은 눈에는 눈 방식의 소탕 작전을 기획하는데...
111,거인,Movie,2014,7.3,1시간 48분,드라마,,,"Choi Woo-shik, Kim Su-hyun, Kang Shin-chul, Shin Jae-ha, Park Joo-hee, Lee Min-ah",Kim Tae-yong,"구역질 나는 집을 나와 보호시설인 그룹홈에서 자란 열일곱 영재. 시설을 나가야 할 나이가 되었지만, 무책임한 아버지 집으로는 결코 돌아가고 싶지 않아 초조하다. 선량을 베푸는 사람들에게는 얼마든지 무릎을 꿇어주며 신부가 될 모범생처럼 살갑게 굴지만, 남몰래 후원물품을 훔쳐 팔기도 하고, 거짓말로 친구를 배신하며 하루하루 버틴다. 눈칫밥 먹으며 살기 바쁜 어느 날, 영재에게 아버지가 찾아온다. 자신에게 동생마저 떠맡기려는 아버지로 인해 영재는 참을 수 없는 절망과 분노로 폭발하게 되는데…"
112,클라우스,Movie,2019,9.1,1시간 38분,코미디,가족,애니메이션,"Jason Schwartzman, J.K. Simmons, Rashida Jones, Joan Cusack, Norm Macdonald, Will Sasso",Sergio Pablos,공기도 인심도 꽁꽁 얼어붙은 마을. 활기 넘치는 젊은 우체부와 세상을 등지고 장난감을 만드는 목수. 작은 장난감 선물로 냉기가 사라질 수 있을까. 전혀 어울리지 않는 둘의 우정이 차디찬 세상에 온기를 불어넣는다. 《슈퍼배드》 작가의 산타 탄생 이야기.
113,매드 맥스: 분노의 도로,Movie,2015,8.6,2시간 1분,SF,스릴러,액션,"Tom Hardy, Charlize Theron, Nicholas Hoult, Hugh Keays-Byrne, Josh Helman, Nathan Jones",George Miller,"핵전쟁으로 멸망한 22세기. 얼마 남지 않은 물과 기름을 차지한 독재자 임모탄 조가 살아남은 인류를 지배한다. 한편 아내와 딸을 잃고 살아남기 위해 사막을 떠돌던 맥스는 임모탄의 부하들에게 납치되어 노예로 끌려가고, 폭정에 반발한 외팔의 사령관 퓨리오사는 인류 생존의 열쇠를 쥔 임모탄의 여인들을 탈취해 분노의 도로로 폭주한다. 이에 임모탄의 전사인 워보이들과 신인류 눅스는 피주머니 신세로 전락한 맥스를 이끌고 퓨리오사의 뒤를 쫓는데..."
114,로미오와 줄리엣,Movie,1968,8.2,2시간 23분,드라마,MadeinEurope,로맨스,"Leonard Whiting, Olivia Hussey, John McEnery, Michael York, Milo O’Shea, Pat Heywood",Franco Zeffirelli,"몬태규가의 로미오는 원수 집안인 캐플릿가의 가면파티에 몰래 갔다 우연히 아름다운 여인을 본다. 그녀에게 첫눈에 반한 로미오는 그녀가 바로 원수 캐플릿가의 딸이란 사실을 알고 놀란다. 하지만 그녀에게 끌리는 감정을 막을 수 없었던 그는 밤에 담장을 넘어 창가에서 그녀를 만난다.줄리엣 또한 로미오를 보고 사랑에 빠지고 이 둘은 신부님의 주례로 몰래 결혼식을 치르고 첫날밤을 보낸다. 그러나, 친구 머큐쇼와 싸움에 휘말린 로미오가 실수로 줄리엣의 사촌오빠인 티볼트를 죽이게 되면서 로미오는 쫓기는 몸이 된다. 그리고 이 둘은 비극적인 운명으로 치닷는다."
115,인비저블 게스트,Movie,2017,8.9,1시간 47분,스릴러,범죄,드라마,"Mario Casas, Ana Wagener, Jose Coronado, Bárbara Lennie, Francesc Orella, Paco Tous",Oriol Paulo,"의문의 습격으로 살해 당한 ‘로라’ ‘아드리안’은 연인의 죽음에 절망하고, 범인은 흔적도 없이 사라졌다. 유력한 용의자로 누명을 쓴 ‘아드리안’은 승률 100%의 변호사 ‘버지니아’를 선임한다. 그리고 자신의 무죄를 입증하기 위해 고군분투하던 중 과거 그와 ‘로라’가 은폐한 교통사고와 숨겨진 연관성을 찾게 되는데… 남은 시간은 단 3시간, 사건을 재구성해 무죄를 입증해야 한다!"
116,패딩턴,Movie,2014,7.9,1시간 36분,코미디,애니메이션,가족,"Ben Whishaw, Hugh Bonneville, Sally Hawkins, Samuel Joslin, Madeleine Harris, Julie Walters",Paul King,"폭풍우에 가족을 잃은 꼬마곰 패딩턴은 페루에서 영국까지 나홀로 여행을 떠난다. 런던에 도착한 패딩턴은 우연히 브라운 가족을 만나게 되고 그들의 도움을 받아 새로운 가족을 찾아 나선다. 하지만 움직이기만 해도 사고, 만지기만 해도 사고, 1초에 한번씩 사고를 치는 패딩턴은 브라운 가족의 골칫거리가 되고 만다. 한편, 말하는 곰이 나타났다는 소식에 악당 박제사 밀리센트는 호시탐탐 패딩턴을 노리는데…"
117,더 킹: 헨리 5세,Movie,2019,8,2시간 20분,드라마,역사,로맨스,"Timothée Chalamet, Joel Edgerton, Sean Harris, Tom Glynn-Carney, Lily-Rose Depp, Thomasin McKenzie",David Michôd,"잉글랜드 왕의 후계자가 될 생각은 조금도 없는 방탕한 왕자, 할. 그는 왕궁을 등진 채 민중들과 어울려 지내고 있다. 하지만 아버지가 돌아가신 후 장남인 그는 헨리 5세로 즉위하고, 그동안 그토록 피하고 싶었던 삶을 살 수밖에 없다. 왕궁 내 정치와 혼란, 아버지가 남긴 전쟁을 이끌어가야 하는 젊은 왕. 뿐만 아니라 그는 가장 친한 친구이자 멘토였지만 이제는 늙은 알코올중독자가 되어버린 기사 존 폴스타프를 포함해, 과거의 삶과 관련된 감정들로 괴로워한다."
118,기생충,Movie,2019,9.4,2시간 13분,드라마,코미디,스릴러,"Song Kang-ho, Lee Sun-kyun, Cho Yeo-jeong, Choi Woo-shik, Park So-dam, Lee Jung-eun",Bong Joon-ho,"전원 백수로 살 길 막막하지만 사이는 좋은 기택 가족. 장남 기우에게 명문대생 친구가 연결시켜 준 고액 과외 자리는 모처럼 싹튼 고정수입의 희망이다. 온 가족의 도움과 기대 속에 박 사장 집으로 향하는 기우. 글로벌 IT기업의 CEO인 박 사장의 저택에 도착하자 젊고 아름다운 사모님 연교와 가정부 문광이 기우를 맞이한다. 큰 문제 없이 박 사장의 딸 다혜의 과외를 시작한 기우. 그러나 이렇게 시작된 두 가족의 만남 뒤로, 걷잡을 수 없는 사건이 기다리고 있는데....."
119,남한산성,Movie,2017,7.3,2시간 20분,드라마,스릴러,액션,"Lee Byung-hun, Kim Yoon-seok, Park Hae-il, Go Soo, Park Hee-soon, Song Young-chang",Hwang Dong-hyuk,"1636년 인조 14년 병자호란. 청의 대군이 공격해오자 임금과 조정은 적을 피해 남한산성으로 숨어든다. 추위와 굶주림, 절대적인 군사적 열세 속 청군에 완전히 포위된 상황, 대신들의 의견 또한 첨예하게 맞선다. 순간의 치욕을 견디고 나라와 백성을 지켜야 한다는 이조판서 최명길과 청의 치욕스런 공격에 끝까지 맞서 싸워 대의를 지켜야 한다는 예조판서 김상헌. 그 사이에서 인조의 번민은 깊어지고, 청의 무리한 요구와 압박은 더욱 거세지는데..."
120,헤이트풀8,Movie,2015,8.5,3시간 8분,서부,스릴러,범죄,"Samuel L. Jackson, Kurt Russell, Jennifer Jason Leigh, Walton Goggins, Demián Bichir, Tim Roth",Quentin Tarantino,"레드 락 타운으로 죄수를 이송해가던 교수형 집행인은 설원 속에서 우연히 현상금 사냥꾼, 보안관과 합류하게 된다. 거센 눈보라를 피해 산장으로 들어선 4명은 그곳에 먼저 와있던 또 다른 4명, 연합군 장교, 이방인, 리틀맨, 카우보이를 만나게 된다. 큰 현상금이 걸린 죄수를 호시탐탐 노리는 이들에게 교수형 집행인은 경고를 하지만, 이를 비웃기라도 하듯 참혹한 독살 사건이 일어난다. 각자 숨겨둔 비밀이 하나씩 밝혀지면서 서로를 향한 불신은 커져만 가고, 팽팽한 긴장감 속에 증오의 밤은 점점 깊어지는데..."
121,어바웃 타임,Movie,2013,8.6,2시간 3분,판타지,코미디,드라마,"Domhnall Gleeson, Rachel McAdams, Bill Nighy, Tom Hollander, Margot Robbie, Lydia Wilson",Richard Curtis,"모태솔로 팀(돔놀 글리슨)은 성인이 된 날, 아버지(빌 나이)로부터 놀랄만한 가문의 비밀을 듣게 된다. 바로 시간을 되돌릴 수 있는 능력이 있다는 것! 그것이 비록 히틀러를 죽이거나 여신과 뜨거운 사랑을 할 수는 없지만, 여자친구는 만들어 줄 순 있으리.. 꿈을 위해 런던으로 간 팀은 우연히 만난 사랑스러운 여인 메리에게 첫눈에 반하게 된다. 그녀의 사랑을 얻기 위해 자신의 특별한 능력을 마음껏 발휘하는 팀. 어설픈 대시, 어색한 웃음은 리와인드! 뜨거웠던 밤은 더욱 뜨겁게 리플레이! 꿈에 그리던 그녀와 매일매일 최고의 순간을 보낸다. 하지만 그와 그녀의 사랑이 완벽해질수록 팀을 둘러싼 주변 상황들은 미묘하게 엇갈리고, 예상치 못한 사건들이 여기저기 나타나기 시작하는데… 어떠한 순간을 다시 살게 된다면, 과연 완벽한 사랑을 이룰 수 있을까?"
122,고스트 버스터즈,Movie,2016,6.9,1시간 56분,판타지,SF,액션,"Melissa McCarthy, Kristen Wiig, Kate McKinnon, Leslie Jones, Chris Hemsworth, Neil Casey",Paul Feig,"초자연 현상 전문가 애비, 물리학 박사 에린, 무기 개발자 홀츠먼이 모여 만든 유령 퇴치 전문 회사 ‘고스트버스터즈’. 사람들로부터 비웃음을 사며 먼지만 풀풀 날리던 어느 날, 뉴욕 한복판에서 유령들이 출몰했다는 제보가 들어온다. 뉴욕 지리에 정통한 신참 패티와 금발 섹시 비서 케빈까지 채용한 이들은 본격적으로 유령을 사냥하기 시작하는데…"
123,암수살인,Movie,2018,7.2,1시간 51분,범죄,드라마,,"Kim Yoon-seok, Ju Ji-hoon, Moon Jeong-hee, Jin Sun-kyu, Jung Jong-joon, Jin Heo",Kim Tae-gyoon,"수감된 살인범 강태오는 형사 김형민에게 추가 살인을 자백한다. 형사의 직감으로 자백이 사실임을 확신하게 된 형민은, 태오가 적어준 7개의 살인 리스트를 믿고 수사에 들어간다. 태오의 추가 살인은 세상에 알려지지 않은 암수사건. 형민은 태오가 거짓과 진실을 교묘히 뒤섞고 있다는 걸 알게 되지만 수사를 포기하지 않는다. 그러나 다가오는 공소시효와 부족한 증거로 인해 수사는 난항을 겪게 되는데.."
124,극한직업,Movie,2019,7.7,1시간 51분,액션,범죄,코미디,"Ryu Seung-ryong, Lee Ha-nee, Jin Sun-kyu, Lee Dong-hwi, Gong Myoung, Shin Ha-kyun",Lee Byeong-heon,"불철주야 달리고 구르지만 실적은 바닥, 급기야 해체 위기를 맞는 마약반! 더 이상 물러설 곳이 없는 팀의 맏형 고반장은 국제 범죄조직의 국내 마약 밀반입 정황을 포착하고 장형사, 마형사, 영호, 재훈까지 4명의 팀원들과 함께 잠복 수사에 나선다. 마약반은 24시간 감시를 위해 범죄조직의 아지트 앞 치킨집을 인수해 위장 창업을 하게 되고, 뜻밖의 절대미각을 지닌 마형사의 숨은 재능으로 치킨집은 일약 맛집으로 입소문이 나기 시작한다. 수사는 뒷전, 치킨장사로 눈코 뜰 새 없이 바빠진 마약반에게 어느 날 절호의 기회가 찾아오는데…"
127,이미테이션 게임,Movie,2014,8.8,1시간 53분,스릴러,드라마,전쟁,"Benedict Cumberbatch, Keira Knightley, Matthew Goode, Rory Kinnear, Allen Leech, Matthew Beard",Morten Tyldum,"매 순간 3명이 죽는 사상 최악의 위기에 처한 제 2차 세계대전. 절대 해독이 불가능한 암호 에니그마로 인해 연합군은 속수무책으로 당하게 된다. 결국 각 분야의 수재들을 모아 기밀 프로젝트 암호 해독팀을 가동한다. 천재 수학자 앨런 튜링은 암호 해독을 위한 특별한 기계를 발명하지만 24시간 마다 바뀌는 완벽한 암호 체계 때문에 번번히 좌절하고 마는데... 과연, 앨런 튜링과 암호 해독팀은 암호를 풀고 전쟁의 승리를 끌어낼 수 있을까…?"
128,퍼시픽 림,Movie,2013,7.8,2시간 11분,액션,SF,,"Charlie Hunnam, Rinko Kikuchi, Idris Elba, Max Martini, Clifton Collins Jr., Ron Perlman",Guillermo del Toro,"2025년, 태평양 연안의 심해에 커다란 균열이 일어난다. 정체를 알 수 없었던 이곳은 지구와 우주를 연결하는 포탈이었고 여기서 엄청난 크기의 외계 괴물 카이주가 나타난다. 일본 전역을 시작으로 미국, 중국, 러시아, 호주 등 지구 곳곳을 파괴하는 카이주의 공격에 전 세계가 혼돈에 빠지고, 전 지구적인 비상사태 돌입에 세계 각국의 정상들은 인류 최대의 위기에 맞서기 위한 범태평양연합방어군을 결성한다. 상상을 초월하는 수퍼 파워, 뇌파를 통해 파일럿의 동작을 인식하는 신개념 조종시스템을 장착한 예거와 이를 조종하는 최정예 파일럿들이 괴물들에게 반격을 시작하는데..."
129,수퍼 소닉,Movie,2020,7.9,1시간 39분,SF,액션,코미디,"Ben Schwartz, James Marsden, Jim Carrey, Tika Sumpter, Natasha Rothwell, Adam Pally",Jeff Fowler,"소리보다 빠른 초고속 고슴도치 히어로 '소닉'은 지구에 불시착한다. 그의 특별한 능력을 감지한 과학자 ‘닥터 로보트닉’은 세계 정복의 야욕을 채우려 하고, 경찰관 ‘톰’은 위험에 빠진 ‘소닉’을 돕기 위해 나서는데…! 과연, ‘소닉'은 천재 악당에 맞서 지구를 지킬 수 있을까?"
130,극장판 포켓몬스터: 뮤츠의 역습 EVOLUTION,Movie,2019,7.1,1시간 38분,판타지,애니메이션,액션,"Rica Matsumoto, Ikue Otani, Mayumi Iizuka, Satomi Korogi",Kunihiko Yuyama,"최고의 포켓몬 트레이너만을 초대하는 의문의 카드를 받게 된 지우와 친구들은 거센 폭풍우를 뚫고 포켓몬성으로 향한다. 하지만 그곳에서 그들을 기다리는 건, 인간에 대한 역습을 선언한 강력한 전설의 포켓몬 뮤츠. 뮤츠는 복제 포켓몬을 만들어 포켓몬 트레이너들에게 공격을 시작하고, 때마침 나타난 환상의 포켓몬 뮤와 함께 지우와 친구들은 운명을 건 피할 수 없는 대결을 시작하는데…"
131,엑스 마키나,Movie,2014,8.4,1시간 48분,드라마,SF,스릴러,"Domhnall Gleeson, Alicia Vikander, Oscar Isaac, Sonoya Mizuno, Corey Johnson, Claire Selby",Alex Garland,유능한 프로그래머 칼렙은 치열한 경쟁 끝에 인공지능 분야의 천재 개발자 네이든의 새로운 프로젝트에 참여하게 된다. 외부엔 알려지지 않은 그의 비밀 연구소로 초대받은 칼렙은 그 곳에서 네이든이 창조한 매혹적인 A.I. 에이바를 만나게 된다. 그녀의 인격과 감정이 진짜인지 아니면 프로그래밍 된 것인 지를 밝히는 테스트를 진행하지만. 점점 에이바도 그녀의 창조자 네이든도 그리고 자신의 존재조차 믿을 수 없게 되고 모든 것을 의심하게 되는데…
135,다마카: 더 테러 라이브,Movie,2021,8.4,1시간 44분,스릴러,드라마,범죄,"Kartik Aaryan, Amruta Subhash, Mrunal Thakur, Soham Majumdar, Vikas Kumar, Vishwajeet Pradhan",Ram Madhvani,"냉소적인 전직 TV 뉴스 앵커. 진행 중인 라디오 프로그램에서 충격적인 전화를 받는다. 이 통화는 TV 앵커로 재기할 일생일대의 기회이지만, 여기에는 양심이라는 대가가 따를지도 모른다."
137,포레스트 검프,Movie,1994,9.4,2시간 22분,로맨스,드라마,,"Tom Hanks, Robin Wright, Gary Sinise, Mykelti Williamson, Sally Field, Michael Conner Humphreys",Robert Zemeckis,"불편한 다리, 남들보다 조금 떨어지는 지능을 가진 포레스트 검프는 헌신적인 어머니의 보살핌과 첫사랑 제니와의 만남으로 편견과 괴롭힘 속에서도 따뜻한 마음을 지니고 성장한다. 또래들의 괴롭힘을 피해 도망치던 포레스트는 누구보다 빠르게 달릴 수 있는 자신의 재능을 깨닫는다. 그의 재능을 알아 본 대학에서 그를 미식축구 선수로 발탁하고, 졸업 후에도 뛰어난 신체능력으로 군에 들어가 무공훈장을 수여받는 등 탄탄한 인생 가도에 오르게 된 포레스트. 하지만 어머니가 병에 걸려 죽음을 맞이하고, 첫사랑 제니 역시 그의 곁을 떠나가며 다시 한 번 인생의 전환점을 맞이하게 되는데..."
138,나를 찾아줘,Movie,2014,8.8,2시간 29분,스릴러,드라마,,"Ben Affleck, Rosamund Pike, Kim Dickens, Carrie Coon, Neil Patrick Harris, Lola Kirke",David Fincher,"모두가 부러워하는 삶을 살아가는 완벽한 커플인 닉과 에이미. 결혼 5주년 기념일 아침, 에이미가 흔적도 없이 실종된다. 유년시절 어린이 동화 시리즈 어메이징 에이미의 실제 여주인공이었던 유명인사 아내가 사라지자, 세상은 그녀의 실종사건으로 떠들썩해진다. 한편 경찰은 에이미가 결혼기념일 선물로 숨겨뒀던 편지와 함께 곳곳에서 드러나는 단서들로 남편 닉을 유력한 용의자로 지목한다. 미디어들이 살인 용의자 닉의 일거수일투족을 보도하기 시작하고, 시간이 갈수록 세상의 관심이 그에게 더욱 집중되는데..."
139,비포 선라이즈,Movie,1995,8.7,1시간 41분,드라마,로맨스,MadeinEurope,"Ethan Hawke, Julie Delpy, Andrea Eckert, Hanno Pöschl, Haymon Maria Buttinger, Erni Mangold",Richard Linklater,파리로 돌아가는 셀린과 비엔나로 향하는 제시. 기차 안에서 우연히 만난 그들은 짧은 시간에 서로에게 빠져든다. 그림 같은 도시와 꿈같은 대화 속에서 발견한 서로를 향한 강한 이끌림은 풋풋한 사랑으로 물들어 간다. 밤새도록 계속된 그들의 사랑 이야기 끝에 해가 떠오르기 시작하고 그들은 헤어져야만 하는데…
140,맘마 미아!,Movie,2008,7.5,1시간 48분,로맨스,코미디,MadeinEurope,"Amanda Seyfried, Meryl Streep, Pierce Brosnan, Stellan Skarsgård, Colin Firth, Julie Walters",Phyllida Lloyd,"그리스의 작은 섬에서 모텔을 운영하는 도나(메릴 스트립)의 딸 소피(아만다 사이프리드)는 연인 스카이와 행복한 결혼을 앞두고 있다. 그러나 완벽한 결혼을 꿈꾸는 그녀의 계획에 한가지 걸리는 것이 있으니, 바로 결혼식장에 자신의 손을 잡고 입장해 줄 아빠가 없다는 것. 결혼식을 앞두고 우연히 낡은 트렁크에서 엄마의 일기장을 발견한 소피는 아빠로 추정되는 세 남자의 이름을 발견하고 도나의 이름으로 이들을 결혼식에 초대한다. 마침내 결혼식이 다가오고 소피가 초대한 세 남자 샘(피어스 브로스넌), 해리(콜린 퍼스), 빌(스텔란 스카스가드)이 그리스 섬에 도착하면서 도나는 당황하게 되는데..."
141,추격자,Movie,2008,8.5,2시간 4분,스릴러,액션,범죄,"Kim Yoon-seok, Ha Jung-woo, Seo Young-hee, Kim You-jung, Jung In-gi, Park Hyo-joo",Na Hong-jin,"출장안마소를 운영하는 전직 형사 중호. 최근 데리고 있던 여자들이 잇달아 사라지는 일이 발생하던 중 조금 전 나간 미진을 불러낸 손님의 전화 번호와 사라진 여자들이 마지막으로 통화한 번호가 일치함을 알아낸다. 연락이 두절된 미진을 찾아 헤매던 중 우연히 옷에 피가 묻은 영민과 마주치고, 추격 끝에 그를 붙잡는다. 실종된 여자들을 모두 죽였다는 충격적인 고백을 담담히 털어 놓는 영민에 의해 경찰서는 발칵 뒤집어진다. 공세우기에 혈안이 된 경찰은 미진의 생사보다는 증거를 찾기에만 급급해 하고, 미진이 살아 있다고 믿는 단 한 사람인 중호는 미진을 찾아 나서는데..."
142,올드보이,Movie,2003,9.1,1시간 59분,스릴러,액션,드라마,"Choi Min-sik, Yoo Ji-tae, Kang Hye-jung, Kim Byung-ok, Ji Dae-han, Oh Dal-su",Park Chan-wook,"오대수는 어느 날 술이 거나하게 취해 집에 돌아가는 길에 누군가에게 납치, 사설 감금방에 갇히게 된다. 중국집 군만두만을 먹으며 8평이라는 제한된 공간에서 그가 할 수 있는 일이라곤 텔레비전 보는 게 전부. 1년이 지났을 무렵, 뉴스를 통해 나오는 아내의 살해소식. 게다가 아내의 살인범으로 자신이 지목되고 있음을 알게 된 오대수는 복수와 탈출을 위해 감금방 한쪽 구석을 쇠젓가락으로 파기 시작한다. 감금 15년을 맞이하는 해, 마침내 사람 몸 하나 빠져나갈 만큼의 탈출구가 생겼을 때, 어이없게도 15년 전 납치됐던 바로 그 장소로 풀려나 있는 자신을 발견하게 된다."
143,혼자 사는 사람들,Movie,2021,7.5,1시간 31분,드라마,,,"Gong Seung-yeon, Jeong Da-eun, Seo Hyun-woo, Kim Hae-na, Kim Mo-beom, Park Jeong-hak",Hong Sung-eun,"요즘 같은 세상엔 혼자가 편하다. 이건 콜센터 상담원 진아도 마찬가지. 근데 시답잖게 말을 걸어오던 옆집 남자가 죽었다는 소식 이후, 진아의 고요했던 일상에 변화가 생기기 시작한다."
144,원초적 본능,Movie,1992,7.6,2시간 7분,스릴러,드라마,,"Michael Douglas, Sharon Stone, George Dzundza, Jeanne Tripplehorn, Leilani Sarelle, Denis Arndt",Paul Verhoeven,"한 남자가 정사 도중 얼음 송곳으로 잔인하게 살해당하는 사건이 발생한다. 형사 닉(마이클 더글러스)은 살인 용의자로 여류추리소설가 캐서린 트러멜(샤론 스톤)을 지목하고, 그녀가 거주하는 바닷가의 별장을 찾는다. 닉은 캐서린이 자신에 관한 자료를 모으고 있다는 사실에 놀라고 그녀의 관능미와 자만심은 그에게 충동적인 욕망을 불러일으킨다. 그러던 중 캐서린의 작품 중에서 이번 살인과 동일한 책을 발견, 캐서린을 연행 심문한다. 취조실에 들어온 캐서린은 변호를 받을 권리를 거부하고 심리전과 증거 불충분으로 혐의를 벗지만, 닉크는 그녀가 범인임을 확신하고 계속 수사를 펼쳐나가는데..."
147,악마를 보았다,Movie,2010,8.5,2시간 22분,스릴러,공포,액션,"Lee Byung-hun, Choi Min-sik, Jeon Kuk Hwan, Cheon Ho-jin, Oh San-ha, Kim Yoon-seo",Kim Jee-woon,"국정원 경호요원 수현은 약혼녀 주연이 잔인하게 살해당하자 자신에게 가장 소중한 사람을 지켜내지 못했다는 자괴감과 분노로 가장 고통스러운 복수를 다짐한다. 수현은 연쇄살인마 장경철이 범인임을 알아내고 죽을 만큼의 고통만 가하고 놓아주기를 반복하며 처절한 응징을 시작한다. 그러나, 악마보다 더 악랄한 살인마 장경철은 난생 처음 만난 대등한 적수의 출현을 즐기며 반격에 나서기 시작하는데…"
148,그레이의 50가지 그림자,Movie,2015,5.9,2시간 5분,스릴러,드라마,로맨스,"Dakota Johnson, Jamie Dornan, Jennifer Ehle, Eloise Mumford, Victor Rasuk, Luke Grimes",Sam Taylor-Johnson,"순수한 사회 초년생인 여대생 ‘아나스타샤’는 어느 날, 아픈 친구를 대신해 모든 것을 다 가진 매력적인 CEO ‘크리스찬 그레이’의 인터뷰를 맡게 된다. 단숨에 사람을 매료시키는 ‘크리스찬 그레이’의 마력에 ‘아나스타샤’는 순식간에 빠져들고, 그 역시 순수한 아나스타샤를 점점 더 알고 싶어지게 된다. 내 취향은 아주 분명해. 한편, 원하는 것을 모두 들어줄 만큼 완벽한 ‘그레이’의 숨겨진 비밀을 알게 된 ‘아나스타샤’는 거부할 수 없는 본능에 눈을 뜨게 되는데…"
149,해바라기,Movie,2006,7.7,1시간 56분,드라마,액션,범죄,"Kim Rae-won, Kim Hae-sook, Huh Yi-jae, Kim Byung-ok, Kim Jung-tae, Han Jung-soo",Kang Suk-bum,"고교 중퇴 후 맨주먹으로 거리의 양아치들을 싹 쓸어버렸던 오태식. 그가 가석방되었다. 태식이 괴롭혔던 민석은 형사가 되었고 태식의 시다바리였던 양기와 창무는 서로 적이 되었다. 그러나 태식은 그들과의 앙금은 모른다는 듯 손에 낡은 수첩 하나를 쥐고 그 안에 적힌 하고 싶은 일들을 해나간다. 목욕탕도 가고, 호두과자도 먹고, 문신도 지우고... 그 수첩은 그가 감옥에서 소망한 하고 싶은 일들뿐 아니라 앞으로 지켜야 할 세 가지 약속도 적혀있다. ‘술마시지 않는다’, ‘싸우지 않는다’, ‘울지 않는다’..."
150,The Witcher: Nightmare of the Wolf,Movie,2021,8.4,1시간 23분,판타지,SF,애니메이션,"Theo James, Mary McDonnell, Lara Pulver, Graham McTavish, Tom Canton, David Errigo Jr.",Han Kwang-il,"가난에서 벗어나고 싶었다. 타고난 운명을 거부하려 했다. 스스로 위쳐의 길을 택한 베스미어, 돈을 위해 괴물을 사냥하는 사내. 하지만 알 수 없는 위협과 더불어 과거의 어둠이 그를 덮친다."
152,클래식,Movie,2003,8.2,2시간 7분,드라마,로맨스,,"Son Ye-jin, Cho Seung-woo, Jo In-sung, Lee Ki-woo, Seo Young-hee, Lee Sang-In",Kwak Jae-yong,"같은 대학에 다니는 지혜(손예진 분)와 수경(이수인 분)은 연극반 선배 상민(조인성 분)을 좋아한다. 하지만 호들갑스런 수경이 상민에게 보낼 편지의 대필을 부탁하고, 지혜는 수경의 이름으로 상민을 향한 자신의 감정을 고백한다. 지혜의 편지로 맺어진 수경과 상민이 가까워지면서 지혜는 괜한 죄의식에 상민을 멀리 하려 하지만, 우연하게도 자꾸만 마주치게 된다. 한편, 아빠를 일찍 여읜 지혜는 지금은 해외 여행 중인 엄마 주희와 단둘이 살다. 엄마의 빈자리를 털기 위해 다락방을 청소하던 지혜는 우연히 엄마의 비밀 상자를 발견하게 된다. 주희의 첫사랑의 기억이 고스란히 담겨있는 비밀 상자를 보면서 지혜는 엄마의 클래식한 사랑을 조금씩 알게 된다. 1968년 여름... 방학을 맞아 시골 삼촌댁에 간 준하(조승우 분)는 그곳에서 성주희(손예진 분)를 만나, 한눈에 그녀에게 매료된다. 그런 주희가 자신에게만 은밀하게 '귀신 나오는 집'에 동행해줄 것을 부탁해온다. 흔쾌히 수락한 준하는 흥분된 마음을 가까스로 누르며 주희와의 약속 장소에 나간다. 그런데 갑작스런 소나기를 만나 배가 떠내려가면서 귀가 시간이 늦어지고, 이 일로 주희는 집안 어른에게 심한 꾸중을 듣고 수원으로 보내진다. 작별 인사도 못하고 헤어진 주희를 향한 준하의 마음은 안타깝기만 하다. 그렇게 방학이 끝나고 학교로 돌아온 준하는 친구 태수에게 연애편지의 대필을 부탁받는데, 상대가 주희란 사실에 깜짝 놀란다. 하지만 태수에게 그 사실을 말하지 못하고, 태수의 이름으로 자신의 마음을 담아 주희에게 편지를 쓴다. 편지를 대신 써주며 사랑이 깊어간 엄마와 자신의 묘하게도 닮은 첫사랑. 이 우연의 일치에 내심 의아해하는 지혜는 상민에 대한 생각이 더욱 깊어만 간다. 하지만 이미 친구의 연인이 되어버린 그를 포기하기로 마음먹는데..."
